"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"TMEM33",0.10614761643145,5.50555852380952,1.46073291748673,0.148972479312657,0.999962582242539,-4.9422540009078,"No Signif"
"SMIM13",0.105946884072579,5.500715,2.1764298925459,0.0332136034476201,0.999962582242539,-3.7780238395812,"Up"
"ACSS1",0.105614900201611,6.99842185714286,2.18510681761909,0.0325423469362816,0.999962582242539,-3.76144806324773,"Up"
"SPDYE8P",0.105613947580642,6.35638385714286,1.25743861515035,0.213156146144556,0.999962582242539,-5.1957037616246,"No Signif"
"AKT3",0.105589421874999,4.62771872222222,1.43968771554877,0.15482099683387,0.999962582242539,-4.97013908500916,"No Signif"
"PAFAH2",0.105468951612906,5.92306007936508,1.77543218691036,0.0805727814894989,0.999962582242539,-4.48102471658298,"No Signif"
"GLRX5",0.105383545362897,5.7783816984127,3.3701175751581,0.00127628922990734,0.869705854165352,-1.01799833793227,"Up"
"OSTM1",0.105376848790322,5.61798758730159,2.71880154954924,0.00841922129283759,0.936047865056351,-2.63826297382666,"Up"
"AKR1B15",0.105362908266127,5.0478286031746,1.74338934699798,0.0860595229898863,0.999962582242539,-4.53171950915623,"No Signif"
"KLHL8",0.104774585685482,5.3714700952381,2.16872220893785,0.0338200176945471,0.999962582242539,-3.79270089309503,"Up"
"POLR2G",0.104472655241934,6.55282750793651,2.4169690267567,0.0185058759888585,0.999962582242539,-3.29806992215952,"Up"
"PAK3",0.104224380040321,4.92719420634921,0.976930743933603,0.332275453957736,0.999962582242539,-5.48594850179229,"No Signif"
"C1orf43",0.103925717741934,7.1073566984127,2.07053709758748,0.0424340699054225,0.999962582242539,-3.97575200867217,"Up"
"SLC25A46",0.103863539314514,5.21666182539683,1.92023497608738,0.0592789623961296,0.999962582242539,-4.24165537369927,"No Signif"
"CEMIP",0.103702364919354,5.06848053968254,1.42963142521472,0.157677969785863,0.999962582242539,-4.98333046718782,"No Signif"
"MPC2",0.103567976814513,6.0348751984127,2.32455249216947,0.0232753490175945,0.999962582242539,-3.48743647852805,"Up"
"SLC41A2",0.103511737903226,6.47318677777778,1.1317764194544,0.261944032589223,0.999962582242539,-5.3343673311502,"No Signif"
"ST3GAL4",0.103491814516127,7.60936020634921,1.52923948907107,0.131124457211211,0.999962582242539,-4.84888024914815,"No Signif"
"TAF13",0.103287512096776,5.58471911111111,2.34051640956776,0.0223805125570738,0.999962582242539,-3.45516267066895,"Up"
"GET3",0.103239544354836,7.05830971428571,2.10344040548468,0.0393563648851735,0.999962582242539,-3.91522162565263,"Up"
"NPFFR2",0.103027355846773,4.40046196825397,1.40321569779979,0.165377347667557,0.999962582242539,-5.01756968961141,"No Signif"
"DCAF12",0.103001684979835,5.6856378968254,2.18457657786859,0.0325830230914505,0.999962582242539,-3.7624626063419,"Up"
"CHMP5",0.102981385080645,7.21779568253968,1.91201509144962,0.0603449503171512,0.999962582242539,-4.25568940894753,"No Signif"
"RPL27",0.102966441532258,8.91382728571429,2.58337395382511,0.0120743862078103,0.983512954934514,-2.94196813541451,"Up"
"NDUFB11",0.10280289717742,6.98975263492063,2.43742605192876,0.0175765606432365,0.999962582242539,-3.255331639348,"Up"
"OGDH",0.102615665322579,7.30684795238095,1.61942651590555,0.110264780316377,0.999962582242539,-4.71994074478271,"No Signif"
"HSPB8",0.102530592741934,7.96144206349206,1.38740243323641,0.170123123719542,0.999962582242539,-5.0377802620846,"No Signif"
"GPNMB",0.10249283971774,7.80388398412698,0.873872435281814,0.385449418875061,0.999962582242539,-5.57487234995096,"No Signif"
"XAGE3",0.102417402217741,8.18709066666667,1.70874253506396,0.092336095578744,0.999962582242539,-4.58559498555598,"No Signif"
"ADAMTS6",0.102397565524186,6.14954036507936,0.857082726012056,0.394591702111448,0.999962582242539,-5.5884457944964,"No Signif"
"FAM126A",0.102285864919354,6.33906304761905,1.48331568644975,0.142890194205072,0.999962582242539,-4.9119128251003,"No Signif"
"XKRX",0.102267864919356,4.7355289047619,1.80808947138914,0.0752832227209375,0.999962582242539,-4.42850406643667,"No Signif"
"FGF12",0.102192614919354,3.88850368253968,2.0906367651087,0.0405301502917807,0.999962582242539,-3.93887368379931,"Up"
"MPP1",0.102040333669352,6.20448633333333,1.85154278573057,0.0686978098225825,0.999962582242539,-4.35729309900767,"No Signif"
"SLCO2A1",0.102020114919354,7.61759106349206,0.829064535990554,0.410144037192677,0.999962582242539,-5.61052431485765,"No Signif"
"INSR",0.101997029233871,7.16433907936508,1.28277526649032,0.204189175382128,0.999962582242539,-5.16606703834319,"No Signif"
"RHOD",0.101973214717741,7.97620104761905,1.18436863109569,0.240639491077479,0.999962582242539,-5.27802665900366,"No Signif"
"DCXR",0.101800251512096,7.67523101587302,1.82048218655492,0.0733533785160394,0.999962582242539,-4.40834909156108,"No Signif"
"CRCT1",0.10166292439516,4.53536323015873,1.72131220204675,0.090016811669089,0.999962582242539,-4.56616240038565,"No Signif"
"NBEAL1",0.101121653729839,5.77430696031746,1.02809334310893,0.307769219941004,0.999962582242539,-5.43823959591846,"No Signif"
"WDR61",0.101020148185481,5.19074107936508,2.42164197529032,0.0182897992701898,0.999962582242539,-3.2883333334097,"Up"
"ACTR3C",0.100746651209675,6.08159406349206,2.04704325049109,0.0447571963886427,0.999962582242539,-4.01846669104513,"Up"
"ESRRG",0.100677303931449,6.70846945238095,1.20558052658581,0.232410044691889,0.999962582242539,-5.25461183930736,"No Signif"
"PAWR",0.100614888104834,6.81940455555556,1.91245670821174,0.0602872690164269,0.999962582242539,-4.25493677737306,"No Signif"
"MED27",0.100530228830644,5.84429515079365,1.90699783701099,0.0610035677663145,0.999962582242539,-4.26422933932656,"No Signif"
"HBA1",0.1005038407258,12.2460266666667,1.2353848516021,0.221195299658196,0.999962582242539,-5.22104379098013,"No Signif"
"SNRPC",0.100226042842742,5.6021785952381,3.33287012161353,0.0014308021311265,0.869705854165352,-1.11726528433976,"Up"
"BTG2",0.099970667338706,7.6542713968254,1.12065963896362,0.266613193959864,0.999962582242539,-5.34596278701125,"No Signif"
"COX6A1",0.0999685806451573,9.24364611111111,1.41116962849711,0.163029132362441,0.999962582242539,-5.00732289656093,"No Signif"
"ZDHHC20",0.0998407399193502,6.90856007936508,1.24592257837078,0.217326695007845,0.999962582242539,-5.20898892431529,"No Signif"
"PHC3",0.0994415171370955,5.02979642857143,1.0010778563106,0.32055269630629,0.999962582242539,-5.46372481208948,"No Signif"
"PPME1",0.0993953679435471,6.22353176190476,1.3646932563636,0.177120270393326,0.999962582242539,-5.0664284419225,"No Signif"
"THOP1",0.0990850665322558,6.66168079365079,2.29131591760582,0.025240993721939,0.999962582242539,-3.55403848856984,"Up"
"CGA",0.0990669662298309,10.8467898095238,1.14617115660375,0.255984434312882,0.999962582242539,-5.319189898539,"No Signif"
"TMEM14A",0.0990638417338721,5.10840820634921,1.16309657413412,0.249101218875925,0.999962582242539,-5.30110944736595,"No Signif"
"THEM5",0.0990575171370969,3.64297538095238,1.79734825615062,0.0769900375340703,0.999962582242539,-4.44587329952334,"No Signif"
"TAB3",0.0988813931451622,6.22279288888889,0.940445132505939,0.350519320623567,0.999962582242539,-5.51853007061408,"No Signif"
"ECM1",0.0988247953629022,6.46937326984127,1.40852229002544,0.163807824299968,0.999962582242539,-5.01073939513244,"No Signif"
"PRELID3B",0.0986915927419352,6.7161130952381,1.7204495134227,0.0901744415855403,0.999962582242539,-4.56750023152977,"No Signif"
"ALOX5",0.0986429778225775,6.58196407936508,1.29135368471927,0.201217701514658,0.999962582242539,-5.15590589524491,"No Signif"
"TIMM22",0.0984702651209659,6.66938615873016,1.85436413534399,0.0682875180256159,0.999962582242539,-4.35261732827572,"No Signif"
"NRCAM",0.0983402479838702,6.31535466666667,1.13377722016576,0.261109853510921,0.999962582242539,-5.33226873237653,"No Signif"
"RBM38",0.098117350806449,6.00157515873016,1.96538638007932,0.0537046979797418,0.999962582242539,-4.16362125364918,"No Signif"
"SELENOI",0.0979456522177387,5.3186013015873,1.46371234691575,0.148158621208333,0.999962582242539,-4.9382757740642,"No Signif"
"GXYLT1",0.0979298568548348,6.20555173015873,1.5083273644044,0.136383246805544,0.999962582242539,-4.87780395833601,"No Signif"
"SLC23A2",0.0978239667338672,7.22061342857143,1.49171598051156,0.140678129984947,0.999962582242539,-4.90051622169318,"No Signif"
"COX6C",0.0978187071572565,5.47018506349206,1.89874752506156,0.0620998381134675,0.999962582242539,-4.27822911151806,"No Signif"
"TTC9",0.0977061562499992,6.27519452380952,2.4542815203014,0.0168425520698787,0.999962582242539,-3.21989640992772,"Up"
"MAP4K3",0.0975764596774207,6.77069393650794,1.1558870024741,0.252016842068999,0.999962582242539,-5.30884200743216,"No Signif"
"CCK",0.0973860272177447,5.29155204761905,1.95490224099088,0.0549574775719186,0.999962582242539,-4.18188301697271,"No Signif"
"TMEM139",0.0972892283266109,6.67074744444444,1.42280178867264,0.159641451834541,0.999962582242539,-4.99224003424389,"No Signif"
"AP2S1",0.0972444889112909,7.10203038095238,2.6352673242703,0.0105306178249369,0.955656163234446,-2.8270397109999,"Up"
"DUSP5",0.0969367540322574,7.05469458730159,1.50780795827543,0.136515952843665,0.999962582242539,-4.87851765852752,"No Signif"
"SMDT1",0.0968598397177427,6.65255477777778,1.64112999489583,0.105667763368834,0.999962582242539,-4.68790032762896,"No Signif"
"ARHGAP17",0.0968575675403205,7.45059433333333,1.27495485803648,0.206926445539659,0.999962582242539,-5.17527445855685,"No Signif"
"USP9X",0.0967237540322561,8.1187973968254,0.918296978298475,0.361905360453627,0.999962582242539,-5.5377210362024,"No Signif"
"ARHGEF12",0.0966003477822541,7.43466971428571,1.15417589719466,0.252712392208399,0.999962582242539,-5.31067048691229,"No Signif"
"IFI30",0.096528332661288,9.84238761904762,0.699141109321994,0.486992632902697,0.999962582242539,-5.70350341966544,"No Signif"
"TMEM106B",0.0965252610887033,6.48596134920635,0.994170671899641,0.323877348610168,0.999962582242539,-5.47013542507258,"No Signif"
"MYO1D",0.0963509516129006,5.52670571428571,1.60483759449381,0.113444777704614,0.999962582242539,-4.74125850116335,"No Signif"
"DMD",0.0962584596774172,3.82923047619048,1.80789394014518,0.0753140084238422,0.999962582242539,-4.42882108189287,"No Signif"
"GGH",0.0962142227822591,5.98952458730159,2.13820605539049,0.0363170336335776,0.999962582242539,-3.85037307713136,"Up"
"HS3ST3B1",0.0961289737903215,7.01727125396825,1.52008578334348,0.133406205792127,0.999962582242539,-4.86158616500242,"No Signif"
"MORN3",0.0957467953629019,7.19401084126984,2.78962254650791,0.00694078069171587,0.921082425912412,-2.47463704385242,"Up"
"QKI",0.0957447530241904,6.64543615873016,1.27429938691514,0.207157103478475,0.999962582242539,-5.17604376106152,"No Signif"
"SGK1",0.0957240252016147,5.42506892063492,2.0045881695514,0.0492343458378052,0.999962582242539,-4.09457949153888,"Up"
"SGCE",0.0956317207661259,6.47695077777778,1.72118032325005,0.090040893771178,0.999962582242539,-4.56636695330701,"No Signif"
"LGALS13",0.0954369294354827,9.16889715873016,0.564372737366406,0.574469759191069,0.999962582242539,-5.78348859434219,"No Signif"
"ISM1",0.0952753548387069,6.50699847619048,1.20774715113726,0.231581117947957,0.999962582242539,-5.25219791107872,"No Signif"
"RPA2",0.0951846451612912,5.18609111111111,2.30952874034177,0.0241463774120366,0.999962582242539,-3.51764143290031,"Up"
"PSMB6",0.0951537872983845,7.65928388888889,1.6034076034985,0.113760417429926,0.999962582242539,-4.74333852641578,"No Signif"
"PSG11",0.0951436995967736,10.7518885714286,1.3067030959237,0.195981592332921,0.999962582242539,-5.13756474836999,"No Signif"
"BCKDHB",0.0942688830645153,4.90086234920635,2.04055906241921,0.0454173921204048,0.999962582242539,-4.03018123585015,"Up"
"PTEN",0.0942026255040291,5.21049893650794,1.5158599519952,0.134470137834679,0.999962582242539,-4.86742806457051,"No Signif"
"KIF21A",0.094195574596772,5.82132698412698,1.13414723402025,0.260955792591326,0.999962582242539,-5.33188024338711,"No Signif"
"KISS1",0.0941113991935456,9.77082984126984,0.593808952614499,0.554729371523358,0.999962582242539,-5.76745650023291,"No Signif"
"RPS5",0.0940223911290268,8.92783588888889,1.31490915198827,0.19322453410266,0.999962582242539,-5.12767529632202,"No Signif"
"CRISPLD1",0.0937693356854834,3.22478612698413,2.00446398727764,0.0492479864095223,0.999962582242539,-4.09480008297884,"Up"
"FXYD3",0.0935446985887101,6.45278641269841,1.45979311358486,0.14922991867331,0.999962582242539,-4.94350729065729,"No Signif"
"TGFBR3",0.0935069042338732,8.45155063492063,0.98486047943222,0.328394903482889,0.999962582242539,-5.47870832438802,"No Signif"
"CIAPIN1",0.0930667177419382,5.91547601587302,2.90555546471053,0.00502652536012936,0.898987767124118,-2.19986867131384,"Up"
"NUFIP2",0.0930442227822557,7.28316542857143,1.20722242833975,0.231781673653735,0.999962582242539,-5.25278290581193,"No Signif"
"ERH",0.0930119616935476,7.1699053968254,1.95555837862117,0.0548783486395695,0.999962582242539,-4.18074264420605,"No Signif"
"TMEM150C",0.0929699133064474,5.51657258730159,1.55678650659975,0.124444291722972,0.999962582242539,-4.81021824808564,"No Signif"
"CCL28",0.0928502620967748,5.22682765079365,1.89782296950363,0.0622237228354799,0.999962582242539,-4.27979461982004,"No Signif"
"ENDOU",0.0928361935483846,8.5550316984127,0.781003076404456,0.437675138162129,0.999962582242539,-5.64672544886431,"No Signif"
"SIAH1",0.0928221320564475,6.38984752380952,2.42946273438895,0.0179332215799216,0.999962582242539,-3.27200346125552,"Up"
"EAPP",0.0927845564516119,7.23012085714286,1.75092788631525,0.084741641345194,0.999962582242539,-4.5198677209081,"No Signif"
"PIP4K2A",0.0927513114919343,4.99649780952381,2.07775873462707,0.0417412769648851,0.999962582242539,-3.96253739191422,"Up"
"RRP36",0.092594062499999,6.12581290476191,1.97621563462252,0.0524363817560093,0.999962582242539,-4.14466833320611,"No Signif"
"GMPR",0.0925629586693528,5.58756942857143,1.69613074797937,0.094712293349134,0.999962582242539,-4.60496286617273,"No Signif"
"PSMB5",0.092366169354837,6.21393573015873,1.61069265119731,0.112159757262426,0.999962582242539,-4.73272416430221,"No Signif"
"CD46",0.092121836693547,8.24987926984127,1.35912499469956,0.178869012895039,0.999962582242539,-5.07338514508091,"No Signif"
"TMEM106C",0.0921049133064527,7.02433922222222,1.5831235373066,0.118314352044629,0.999962582242539,-4.77265977945775,"No Signif"
"UBE2A",0.0919863074596785,7.39281936507937,1.15168882128998,0.253725807462384,0.999962582242539,-5.313323545352,"No Signif"
"NPAT",0.0919359369959691,5.53698713492063,0.980684774760968,0.33043459085181,0.999962582242539,-5.48252798088178,"No Signif"
"IQGAP2",0.0916889717741913,7.56831007936508,1.01063835778786,0.315988713951436,0.999962582242539,-5.45478082588694,"No Signif"
"LAMA2",0.0916753346774195,5.46849453968254,1.15172865128033,0.253709555049466,0.999962582242539,-5.31328110032171,"No Signif"
"HYAL4",0.0914747560483873,3.96224417460317,1.47716691434546,0.144526611032855,0.999962582242539,-4.92021690921903,"No Signif"
"NLRP10",0.0913950231854823,4.44184612698413,1.60615099061238,0.113155496215807,0.999962582242539,-4.73934657319716,"No Signif"
"FXYD5",0.0913728603830606,7.57294807936508,1.31702843762277,0.192517259985511,0.999962582242539,-5.12511176447178,"No Signif"
"PHOSPHO1",0.0913329889112893,6.39625371428571,1.88307775637859,0.0642279399796853,0.999962582242539,-4.30467064991261,"No Signif"
"HMGCS1",0.0913323014112883,5.36589636507937,1.89821435661647,0.0621712538653418,0.999962582242539,-4.27913198408914,"No Signif"
"ARL6IP6",0.0912925877016102,6.18007353174603,1.78478353482362,0.0790274556384885,0.999962582242539,-4.46607338000517,"No Signif"
"GTSF1",0.0912629858870968,6.09947725396825,0.360604149504304,0.719580821312844,0.999962582242539,-5.87228644147137,"No Signif"
"DVL3",0.0911735524193515,7.7528856984127,1.2658430806229,0.210149989221863,0.999962582242539,-5.18593500886651,"No Signif"
"CACUL1",0.0911620781249995,5.40443454761905,1.1359496874354,0.260206233770528,0.999962582242539,-5.32998605541471,"No Signif"
"PFDN2",0.0911049979838676,8.18835861904762,2.74033754844776,0.00794166592315526,0.936047865056351,-2.58885010891848,"Up"
"DAAM1",0.0909117061491935,6.26717477777778,1.4299372232872,0.157590494501608,0.999962582242539,-4.98293060785111,"No Signif"
"GTF2A1",0.0908958457661289,5.92852825396825,1.65330688486073,0.103157486281832,0.999962582242539,-4.6697531784694,"No Signif"
"NDUFAB1",0.0907911895161249,6.5826050952381,1.80898846233703,0.0751418150521875,0.999962582242539,-4.42704613415345,"No Signif"
"MAPRE3",0.0906880252016098,6.17319795238095,1.69419034798316,0.0950822995987779,0.999962582242539,-4.60793117166567,"No Signif"
"RNF7",0.0906187666330647,7.25251204761905,1.97258613765643,0.0528585810020082,0.999962582242539,-4.15103071097531,"No Signif"
"PANK3",0.0904070856854773,6.47636231746032,1.14922371326392,0.254733125595498,0.999962582242539,-5.31594776705505,"No Signif"
"APPBP2",0.0899837812499973,7.07704004761905,1.14094754027447,0.2581358342255,0.999962582242539,-5.32471877360518,"No Signif"
"SLC39A9",0.089917515120967,6.11952090476191,1.48815614473908,0.141612235290767,0.999962582242539,-4.90535311501074,"No Signif"
"PAK2",0.0898069969758053,6.21967134920635,1.12260288042182,0.265792812528836,0.999962582242539,-5.34394378528601,"No Signif"
"NDUFA11",0.0897112590725779,7.00267183333333,1.69303280584878,0.0953035899685414,0.999962582242539,-4.60970043953849,"No Signif"
"ANK3",0.0896913749999948,5.89541952380952,1.02019650796859,0.31146970897552,0.999962582242539,-5.44575692397239,"No Signif"
